Title,Authors,Abstract,Published Year,Published Month,Journal,Volume,Issue,Pages,Accession Number,DOI,Ref,Covidence #,Study,Notes,Tags
"Optimal, near-optimal, and robust epidemic control","Morris, D.H.; Rossine, F.W.; Plotkin, J.B.; Levin, S.A.","In the absence of drugs and vaccines, policymakers use non-pharmaceutical interventions such as social distancing to decrease rates of disease-causing contact, with the aim of reducing or delaying the epidemic peak. These measures carry social and economic costs, so societies may be unable to maintain them for more than a short period of time. Intervention policy design often relies on numerical simulations of epidemic models, but comparing policies and assessing their robustness demands clear principles that apply across strategies. Here we derive the theoretically optimal strategy for using a time-limited intervention to reduce the peak prevalence of a novel disease in the classic Susceptible-Infectious-Recovered epidemic model. We show that broad classes of easier-to-implement strategies can perform nearly as well as the theoretically optimal strategy. But neither the optimal strategy nor any of these near-optimal strategies is robust to implementation error: small errors in timing the intervention produce large increases in peak prevalence. Our results reveal fundamental principles of non-pharmaceutical disease control and expose their potential fragility. For robust control, an intervention must be strong, early, and ideally sustained. © 2021, The Author(s).",2021,,Commun. Phys.,4,1,,,10.1038/s42005-021-00570-y,,#13852,Morris 2021,"",""
Modelling Covid-19 mitigation and control strategies in the presence of migration and vaccination: the case of South Africa,"Kassa, S.M.; Njagarah, J.B.H.; Terefe, Y.A.","The novel coronavirus disease has ravaged many health systems around the world and has brought many economies to their knees. In the absence of an approved curing medicine or approved vaccine to date, the major control of the surge of infections is through use of Non-Pharmaceutical Interventions (NPIs) and imposing specific standard operating procedures (SOPs) in instances when the disease spread curbs are relaxed. It is thus essential to quantify the extent to which specific NPIs can be useful in containing the pandemic. To achieve this, we constructed a mathematical model that accounts for both person to person transmission as well as transmission through contact from pathogen-contaminated surfaces. The model assumes that there is change of behaviour resulting from the surge of the number of cases, hence a class of susceptible individuals who practise self-protection measures. Basic properties of the model including the conditions for existence and stability of steady states are explored. The model was fitted to new-cases data for South Africa and baseline parameter values were estimated. Sensitivity analysis of the model was performed to determine the most influential parameters on the disease threshold. Our results show that practising of self-protection measures is vital in slowing the spread of the infection. In addition, it is evident from the results that minimizing contact through “physical distancing” as well as with contaminated surfaces can significantly help in containing the infection. The model was extended to account for testing and quarantining of both symptomatic and asymptomatic infected individuals. In addition, migration and potential use of a vaccine were explored. In the case of migration, the scenarios considered included aspects when there are both border control and illegal crossings as well as the case where the government is in full control with proper SOPs. Our results show that, although testing and isolating/quarantining of infected individuals is essential in curbing new infections, it ought to be done in conjunction with implementation of other control measures if the disease is to be curtailed in a shorter period of time. More still, when an effective vaccine is available, even a 98 % coverage in one community may not be enough to completely stop new infections in the presence of migration. We therefore recommend that vaccination ought to be done universally if the daily number of new infections is to be reduced to zero. © 2021, African Mathematical Union and Springer-Verlag GmbH Deutschland, ein Teil von Springer Nature.",2021,,Afr. Mat.,32,7-8,1295-1322,,10.1007/s13370-021-00900-x,,#13866,Kassa 2021,"",""
A cyclic epidemic vaccination model: Embedding the attitude of individuals toward vaccination into SVIS dynamics through social interactions,"Ariful Kabir, K.M.; Tanimoto, J.","Social norms have a profound influence on the perception of vaccination. People's attitudes toward vaccination reflect their inherent recognition of the trade-off between vaccine acceptance and risk of infection. Here we model a new path of cyclic epidemic dynamics in vaccination aspects by considering the vaccine acceptance and fear of infection, where the social dynamics are embedded into the mathematical epidemiological framework. Besides the already established vaccination game models, we develop a model called the cyclic mean-field (CMF) model vis-à-vis the cyclic behavioral (CBH) model. In the CMF model, we presume that, like disease transmission, the propelling process for vaccination also occurs through human contact, and the deflating vaccination (low vaccination acceptance) is also integrated into the social interactions of individuals. We analytically investigate the model framework through a rich phase diagram. Extensive numerical simulation suggests that effective vaccination may meaningfully reduce the community risk of infection. Provided a proactive attitude toward vaccination and fair recognition of disease risk can be developed, the vaccination uptake can be enhanced, thereby resulting in reduced epidemic prevalence. Our investigation might provide a new epidemiological dynamics concept that considers the social dynamics embedded into the alteration rate of vaccination. © 2021 Elsevier B.V.",2021,,Phys A Stat Mech Appl,581,,,,10.1016/j.physa.2021.126230,,#13887,ArifulKabir 2021,"",""
Homebound by COVID19: the benefits and consequences of non-pharmaceutical intervention strategies,"Oruc, B.E.; Baxter, A.; Keskinocak, P.; Asplund, J.; Serban, N.","Background: Recent research has been conducted by various countries and regions on the impact of non-pharmaceutical interventions (NPIs) on reducing the spread of COVID19. This study evaluates the tradeoffs between potential benefits (e.g., reduction in infection spread and deaths) of NPIs for COVID19 and being homebound (i.e., refraining from interactions outside of the household). Methods: An agent-based simulation model, which captures the natural history of the disease at the individual level, and the infection spread via a contact network assuming heterogeneous population mixing in households, peer groups (workplaces, schools), and communities, is adapted to project the disease spread and estimate the number of homebound people and person-days under multiple scenarios, including combinations of shelter-in-place, voluntary quarantine, and school closure in Georgia from March 1 to September 1, 2020. Results: Compared to no intervention, under voluntary quarantine, voluntary quarantine with school closure, and shelter-in-place with school closure scenarios 4.5, 23.1, and 200+ homebound adult-days were required to prevent one infection, with the maximum number of adults homebound on a given day in the range of 119 K–248 K, 465 K–499 K, 5388 K-5389 K, respectively. Compared to no intervention, school closure only reduced the percentage of the population infected by less than 16% while more than doubling the peak number of adults homebound. Conclusions: Voluntary quarantine combined with school closure significantly reduced the number of infections and deaths with a considerably smaller number of homebound person-days compared to shelter-in-place. © 2021, The Author(s).",2021,,BMC Public Health,21,1,,,10.1186/s12889-021-10725-9,,#13892,Oruc 2021,"",""
The Transmission Dynamic of the COVID 19 Outbreak: A Predictive Dashboard,"Bin Ahmad Zuber, M.F.; Rosli, N.; Muhammad, N.","COVID 19 outbreak gives a great impact worldwide. The disaster of this pandemic has resulted in a large number of human lives being lost. As all countries implemented quarantine and social distancing, the great lockdown all over the world lead to multiple crises including health, economy, financial, and collapse in industrial and educational activities. Movement Control Order (MCO) and social distancing which have been implemented as control measures in Malaysia also affected many sectors. The landscape now has successfully reduced the number of infected people. However, from the economic point of view, the Retail Group Malaysia (RGM) has projected the country’s retail industry suffers a negative growth rate for the first time in 22 years. If the epidemic continues, society will reach an impasse, a time when the lockdown will become more than some of them can tolerate. As recognized by the World Health Organization (WHO), modelling the outbreak based on the prior input data is more appropriate than the ‘risk of bias’ for decision-makers. Thus, this research is conducted to model the outbreak of the disease using the susceptible-infected-recovery-death (SIRD) compartmental model accompanying with the varying infection rate due to changes in MCO measures. The model assumes under the unavailability of the vaccine, recovered people can be reinfected. The epidemic parameters and reproduction numbers are estimated and fitted from the transmission model to the actual data using the Monte Carlo Markov Chain (MCMC) of Metropolis-Hasting. The model is solved using a numerical algorithm of the Runge-Kutta method. The predictive dashboard of a graphical user interface (GUI) is developed, hence monitoring and predicting the outbreak under the control measures of the two different types of MCO scenarios (which are called constant and alternate scenarios) can be performed. GUI for the dynamic transmission of the COVID 19 provides insight for the future outbreak, hence may help the respective stakeholders to propose the best policy of a new norm for all sectors. From the GUI, we can see that, when no or loose MCO is implemented or compliance of the public to the COVID 19 standard operating procedure (SOP), the infected case will increase rapidly up to 7.5 million. With strict MCO regulation or public obedient to the SOP, the infected case will decrease rapidly, but even after a long period of strict regulation, once the quarantine is stopped, the infected case will rise again. An alternative MCO scenario is suggested where a cyclic pattern of strict and loose MCO regulation is upheld, and it shows to flatten the curve while allow periods of less restricted lifestyle. This can be one of the alternatives to balance the life and livelihood. © 2021 Penerbit Universiti Kebangsaan Malaysia. All rights reserved.",2021,,Sains Malays.,50,11,3439-3453,,10.17576/jsm-2021-5011-26,,#13944,BinAhmadZuber 2021,"",""
Mathematical modeling and projections of a vector-borne disease with optimal control strategies: A case study of the Chikungunya in Chad,"Abboubakar, H.; Kouchéré Guidzavaï, A.; Yangla, J.; Damakoa, I.; Mouangue, R.","In this work, we extend existing models of vector-borne diseases by including density-dependent rates and some existing control mechanisms to decrease the disease burden in the human population. We begin by analyzing the vector model dynamics and by determining the offspring reproductive number denoted by N as well as the trivial and nontrivial equilibria. Using theory of cooperative systems and the general theory of Lyapunov, we prove that, although there is a possibility that the trivial equilibrium coexists with a positive equilibrium, it remains globally asymptotically stable whenever N≤1. The fact that the non-trivial equilibrium is globally asymptotically stable permits us to reduce the study of the full model to the study of a reduced model whenever N>1. Thus, we analyze the reduced model by computing the basic reproduction number R0, equilibrium points as well as asymptotic stability of each equilibrium point. We also explore the nature of the bifurcation for the disease-free equilibrium from R0=1. By the application of the centre manifold theory, we prove that the backward bifurcation phenomenon can occur in our model, which means that the necessary condition R0<1 is not sufficient to guarantee the final extinction of the disease in human populations. To calibrate our model, we estimate model parameters on clinical data from the last Chikungunya epidemic which occurred in Chad, using the non-linear least-square method. We find out that R0=1.8519, which means that we are in an endemic state since R0>1. To determine model parameters that are responsible for disease spread in the human community, we perform sensitivity analysis (SA) using a global method. It follows that the density-dependent death rate of mosquitoes and the average number of mosquito bites are key parameters in the disease dynamics. Following this, we thus formulate an optimal control model by including in the autonomous model, four time-dependent control functions to fight the disease spread. Pontryagin's maximum principle is used to characterize our optimal controls. Numerical simulations, using parameter values of Chikungunya transmission dynamics, and efficiency analysis, are conducted to determine the better control strategy which guaranteed the final extinction of the disease in human populations. © 2021 Elsevier Ltd",2021,,Chaos Solitons Fractals,150,,,,10.1016/j.chaos.2021.111197,,#13971,Abboubakar 2021,"",""
Numerical and theoretical analysis of Rabies model under the harmonic mean type incidence rate,"Khan, A.; Zarin, R.; Ahmed, I.; Yusuf, A.; Humphries, U.W.","In recent years, rabies virus transmission has affected the community widely. Therefore, the study of this deadly virus transmission acquires a significant place in the epidemic spreading. One way to know about the inner sight of such diseases is to consider them mathematically. In this research, we develop a mathematical model for rabies transmission under harmonic mean type incidence rate and consider its qualitative behavior. Using the Next Generation matrix technique, we have derived the threshold number R0 for the given model. Local and Global stabilities for the disease-free equilibrium are discussed using the Castillo-Chavez method. We have further derived the conditions under which R0>1 and have shown that the model is locally and globally stable at an endemic equilibrium point. For stability, a geometrical approach which is the generalization of Lyapunov theory is used by using a third additive compound matrix. The sensitivity analysis of the basic reproductive number R0 is carried out and some important parameters are discussed in the last section. © 2021",2021,,Results Phys.,29,,,,10.1016/j.rinp.2021.104652,,#13974,Khan 2021,"",""
"Modeling Effectiveness of Testing Strategies to Prevent Coronavirus Disease 2019 (COVID-19) in Nursing Homes - United States, 2020","See, I.; Paul, P.; Slayton, R.B.; Steele, M.K.; Stuckey, M.J.; Duca, L.; Srinivasan, A.; Stone, N.; Jernigan, J.A.; Reddy, S.C.","Background: Identifying asymptomatic individuals early through serial testing is recommended to control coronavirus disease 2019 (COVID-19) in nursing homes, both in response to an outbreak (""outbreak testing""of residents and healthcare personnel) and in facilities without outbreaks (""nonoutbreak testing""of healthcare personnel). The effectiveness of outbreak testing and isolation with or without nonoutbreak testing was evaluated. Methods: Using published SARS-CoV-2 transmission parameters, the fraction of SARS-CoV-2 transmissions prevented through serial testing (weekly, every 3 days, or daily) and isolation of asymptomatic persons compared with symptom-based testing and isolation was evaluated through mathematical modeling using a Reed-Frost model to estimate the percentage of cases prevented (ie, ""effectiveness"") through either outbreak testing alone or outbreak plus nonoutbreak testing. The potential effect of simultaneous decreases (by 10%) in the effectiveness of isolating infected individuals when instituting testing strategies was also evaluated. Results: Modeling suggests that outbreak testing could prevent 54% (weekly testing with 48-hour test turnaround) to 92% (daily testing with immediate results and 50% relative sensitivity) of SARS-CoV-2 infections. Adding nonoutbreak testing could prevent up to an additional 8% of SARS-CoV-2 infections (depending on test frequency and turnaround time). However, added benefits of nonoutbreak testing were mostly negated if accompanied by decreases in infection control practice. Conclusions: When combined with high-quality infection control practices, outbreak testing could be an effective approach to preventing COVID-19 in nursing homes, particularly if optimized through increased test frequency and use of tests with rapid turnaround.  © 2021 Published by Oxford University Press for the Infectious Diseases Society of America 2021.",2021,,Clin. Infect. Dis.,73,3,E792-E798,,10.1093/cid/ciab110,,#13987,See 2021,"",Possible RCT
Expert stakeholder perspectives on the acceptability of treatment-as-prevention in prison: a qualitative substudy of the ‘Surveillance and Treatment of Prisoners with Hepatitis C’ project (SToP-C),"Rance, J.; Lafferty, L.; Treloar, C.; Loveday, S.; Dore, G.; Lloyd, A.; Grebely, J.; Butler, T.; Martin, N.; Chambers, G.; Byrne, M.; Donnelly, R.; McGrath, C.; Bowman, J.; Trevethan, L.; Grant, L.; Murrell, T.; Bath, N.; Harrod, M.; Churchill, A.; Pinnock, K.; Cairnduff, S.","Background and aims: Mathematical modelling has demonstrated the theoretical feasibility of HCV treatment-as-prevention strategies in custodial settings, yet limited empirical data exists. The Australian ‘Surveillance and Treatment of Prisoners with Hepatitis C’ study is the world's first trial of hepatitis C virus (HCV) treatment-as-prevention in prison. This study aimed to analyse how expert stakeholders involved in the Australian HCV response assessed the acceptability of HCV treatment-as-prevention in prison using interview data from the SToP-C qualitative substudy. Design and setting: Qualitative analysis using semi-structured interviews in Australia. Participants: Nineteen key HCV experts. Measurements: Drawing upon Sekhon's theoretical framework of acceptability, data were organized thematically under four component constructs of acceptability: affective attitude; ethicality; opportunity costs; and perceived effectiveness. Findings: Most differences in participant assessments of acceptability were a matter of relative emphasis and prioritization rather than absolute polarity. Nonetheless, a small minority of participants was overtly critical of the approach. Arguing against the focus on treatment, they instead advocated for prevention-as-prevention, including the improvement and expansion of existing harm reduction measures. Conclusions: Qualitative analysis of expert stakeholder assessments of the acceptability of hepatitis C virus treatment-as-prevention in Australian prisons found no opposition to the universal rollout of direct-acting anti-virals, but most voiced concern regarding the lack of effective primary prevention in Australian prisons. © 2021 Society for the Study of Addiction",2021,,Addiction,116,10,2761-2769,,10.1111/add.15477,,#14003,Rance 2021,"",Possible RCT
"Limits of compartmental models and new opportunities for machine learning: A case study to forecast the second wave of covid-19 hospitalizations in Lombardy, Italy","Gatto, A.; Accarino, G.; Aloisi, V.; Immorlano, F.; Donato, F.; Aloisio, G.","Compartmental models have long been used in epidemiological studies for predicting disease spread. However, a major issue when using compartmental mathematical models concerns the time-invariant formulation of hyper-parameters that prevent the model from following the evolution over time of the epidemiological phenomenon under investigation. In order to cope with this problem, the present work suggests an alternative hybrid approach based on Machine Learning that avoids recalculation of hyper-parameters and only uses an initial set. This study shows that the proposed hybrid approach makes it possible to correct the expected loss of accuracy observed in the compartmental model when the considered time horizon increases. As a case study, a basic compartmental model has been designed and tested to forecast COVID-19 hospitalizations during the first and the second pandemic waves in Lombardy, Italy. The model is based on an extended formulation of the contact function that allows modelling of the trend of personal contacts throughout the reference period. Moreover, the scenario analysis proposed in this work can help policy-makers select the most appropriate containment measures to reduce hospitalizations and relieve pressure on the health system, but also to limit any negative impact on the economic and social systems. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",2021,,Informatics,8,3,,,10.3390/informatics8030057,,#14025,Gatto 2021,"",""
A macroeconomic SIR model for COVID-19,"Bayraktar, E.; Cohen, A.; Nellis, A.","The COVID-19 pandemic and subsequent lockdowns highlight the close and delicate relationship between a country’s public health and economic health. Models that combine macroeconomic factors with traditional epidemic dynamics to calculate the impacts of a disease outbreak are therefore extremely useful for policymakers seeking to evaluate the best course of action in such a crisis. We developed a macroeconomic SIR model that considers herd immunity, behavior-dependent transmission rates, remote workers, and the indirect externalities of lockdowns. It is formulated as an exit time control problem where a social planner is able to prescribe separate levels of the lockdown low-risk and high-risk portions of the adult population. The model predicts that by considering the possibility of reaching herd immunity, high-risk individuals are able to leave lockdown sooner than in models where herd immunity is not considered. Additionally, a behavior-dependent transmission rate (which represents increased personal caution in response to increased infection levels) can lower both output loss and total mortality. Overall, the model-determined optimal lockdown strategy, combined with individual actions to slow virus transmission, is able to reduce total mortality to one-third of the model-predicted no-lockdown level of mortality. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",2021,,Mathematics,9,16,,,10.3390/math9161901,,#14034,Bayraktar 2021,"",""
Efficient and flexible methods for simulating models of time since infection,"Peterson, J.D.; Adhikari, R.","Epidemic models are useful tools in the fight against infectious diseases, as they allow policy makers to test and compare various strategies to limit disease transmission while mitigating collateral damage on the economy. Epidemic models that are more faithful to the microscopic details of disease transmission can offer more reliable projections, which in turn can lead to more reliable control strategies. For example, many epidemic models describe disease progression via a series of artificial stages or compartments (e.g., exposed, activated, infectious, etc.) but an epidemic model that explicitly tracks time since infection (TSI) can provide a more precise description. At present, epidemic models with compartments are more common than TSI models, largely due to the higher computational cost and complexity typically associated with TSI models. Here, however, we show that with the right discretization scheme a TSI model is not much more difficult to solve than a compartment model with three or four stages for the infected class. We also provide a perspective for adding stages to a TSI model in a way that decouples the disease transmission dynamics from the residence time distributions at each stage. These results are also generalized for age-structured TSI models in an Appendix. Finally, as proof of principle for the efficiency of the proposed numerical methods, we provide calculations for optimal epidemic control by nonpharmaceutical intervention. Many of the tools described in this paper are available through the software package pyross. © 2021 American Physical Society.",2021,,Phys. Rev. E,104,2,,,10.1103/PhysRevE.104.024410,,#14039,Peterson 2021,"",""
A population data-driven workflow for COVID-19 modeling and learning,"Ozik, J.; Wozniak, J.M.; Collier, N.; Macal, C.M.; Binois, M.","CityCOVID is a detailed agent-based model that represents the behaviors and social interactions of 2.7 million residents of Chicago as they move between and colocate in 1.2 million distinct places, including households, schools, workplaces, and hospitals, as determined by individual hourly activity schedules and dynamic behaviors such as isolating because of symptom onset. Disease progression dynamics incorporated within each agent track transitions between possible COVID-19 disease states, based on heterogeneous agent attributes, exposure through colocation, and effects of protective behaviors of individuals on viral transmissibility. Throughout the COVID-19 epidemic, CityCOVID model outputs have been provided to city, county, and state stakeholders in response to evolving decision-making priorities, while incorporating emerging information on SARS-CoV-2 epidemiology. Here we demonstrate our efforts in integrating our high-performance epidemiological simulation model with large-scale machine learning to develop a generalizable, flexible, and performant analytical platform for planning and crisis response. © The Author(s) 2021.",2021,,Int J High Perform Comput Appl,35,5,483-499,,10.1177/10943420211035164,,#14040,Ozik 2021,"",""
Mathematical modeling and analysis of schistosomiasis transmission dynamics,"Mustapha, U.T.; Musa, S.S.; Lawan, M.A.; Abba, A.; Hincal, E.; Mohammed, M.D.; Garba, B.D.; Yunus, R.B.; Adamu, S.A.; He, D.","Schistosomiasis is a parasitic disease from the family of Schistosomatidae and genus Schistosoma, which is caused by blood flukes. The disease is endemic in many countries and still a serious threat to global public health and development. In this paper, a new deterministic model is designed and analyzed qualitatively to explore the dynamics of schistosomiasis transmission in human, cattle and snail populations. Results from our mathematical analysis show that the model has a disease-free equilibrium (DFE) which is locally asymptotically stable (LAS) whenever a particular epidemiological threshold quantity, also known as basic reproduction number (R0) is less than unity. Further analysis shows that the model has a unique endemic equilibrium (EE) which is globally asymptotically stable whenever R0>1 and unstable when R0<1. Furthermore, we adopt partial rank correlation coefficient for sensitivity analysis to reveal the most important parameters for effective control and mitigation of schistosomiasis disease in a community. Finally, we obtain some numerical results by simulating the entire dynamics of the model, which show that the infections in the compartments of each population decrease with respect to time. This further indicates that avoiding contact with infected human, cattle or infested water is vital to prevent the spread of schistosomiasis disease infection. © 2021 World Scientific Publishing Company.",2021,,Intl. J. Model. Simul. Sci. Comput.,12,4,,,10.1142/S1793962321500215,,#14043,Mustapha 2021,"",""
COVID-19 vaccine strategies for Aotearoa New Zealand: a mathematical modelling study,"Nguyen, T.; Adnan, M.; Nguyen, B.P.; de Ligt, J.; Geoghegan, J.L.; Dean, R.; Jefferies, S.; Baker, M.G.; Seah, W.K.; Sporle, A.A.; French, N.P.; Murdoch, D.R.; Welch, D.; Simpson, C.R.","Background: COVID-19 elimination measures, including border closures have been applied in New Zealand. We have modelled the potential effect of vaccination programmes for opening borders. Methods: We used a deterministic age-stratified Susceptible, Exposed, Infectious, Recovered (SEIR) model. We minimised spread by varying the age-stratified vaccine allocation to find the minimum herd immunity requirements (the effective reproduction number Reff<1 with closed borders) under various vaccine effectiveness (VE) scenarios and R0 values. We ran two-year open-border simulations for two vaccine strategies: minimising Reff and targeting high-risk groups. Findings: Targeting of high-risk groups will result in lower hospitalisations and deaths in most scenarios. Reaching the herd immunity threshold (HIT) with a vaccine of 90% VE against disease and 80% VE against infection requires at least 86.5% total population uptake for R0=4.5 (with high vaccination coverage for 30–49-year-olds) and 98.1% uptake for R0=6. In a two-year open-border scenario with 10 overseas cases daily and 90% total population vaccine uptake (including 0–15 year olds) with the same vaccine, the strategy of targeting high-risk groups is close to achieving HIT, with an estimated 11,400 total hospitalisations (peak 324 active and 36 new daily cases in hospitals), and 1,030 total deaths. Interpretation: Targeting high-risk groups for vaccination will result in fewer hospitalisations and deaths with open borders compared to targeting reduced transmission. With a highly effective vaccine and a high total uptake, opening borders will result in increasing cases, hospitalisations, and deaths. Other public health and social measures will still be required as part of an effective pandemic response. Funding: This project was funded by the Health Research Council [20/1018]. © 2021",2021,,Lancet. Reg. Health. West. Pac.,15,,,,10.1016/j.lanwpc.2021.100256,,#14051,Nguyen 2021,"",Possible RCT
Analysis of Control Interventions against Malaria in communities with Limited Resources,"Bakare, E.A.; Onasanya, B.O.; Hoskova-Mayerova, S.; Olubosede, O.","The aim of this paper is to analyse the potential impact of multiple current interventions in communities with limited resources in order to obtain optimal control strategies and provide a basis for future predictions of the most effective control measures against the spread of malaria. We developed a population-based model of malaria transmission dynamics to investigate the effectiveness of five different interventions. The model captured both the human and the mosquito compartments. The control interventions considered were: educational campaigns to mobilise people for diagnostic test and treatment and to sleep under bed nets; treatment through mass drug administration; indoor residual spraying(IRS) with insecticide to reduce malaria transmission; insecticide treated net (ITN) to reduce morbidity; and regular destruction of mosquito breeding sites to reduce the number of new mosquito and bites/contact at dusks and dawn. Analysis of the potential impact of the multiple control interventions were carried out and the optimal control strategies that minimized the number of infected human and mosquito and the cost of applying the various control interventions were determined. © 2021 E.A. Bakare et al., published by Sciendo 2021.",2021,,An. Stiint. Univ. Ovidius Constanta Ser. Mat.,29,2,71-91,,10.2478/auom-2021-0019,,#14059,Bakare 2021,"",""
How successful have the lockdowns been in controlling the (COVID-19/SARS-CoV-2) pandemic - A simulation-based analysis,"Kumar, A.; Viswakarma, N.K.; Adlakha, A.; Mukherjee, K.","The total number of infections (epidemic size), and the time needed for the infection to die out (epidemic duration), represent two of the main indicators for the measuring gravity of infectious disease epidemics in humans. A few attempts have been made to address the problem of controlling both the epidemic size and duration simultaneously from a theoretical point of view, by primarily using the Optimal control theory. In this study, a multi-objective optimal control problem has been simulated to gauge the success of the lockdowns in India. To accomplish this objective, a system dynamics modeling was used to simulate the Susceptible-Infected-Quarantined-Removed epidemic model. A set of sensitivity experiments for different scenarios allows illustrating the model's behavior and its value for decision-makers regarding the lockdown intensity. The simulation of the model presents various scenarios, wherein the cost-benefit analysis of lockdown was done. Notably, the lockdown success intensity was defined, post which, the findings indicate that the states of Uttar Pradesh, Kerala, Panjab, Jammu, Kashmir, Haryana, and Bihar have achieved more than 90% lockdown success intensity. Further, it was observed that these states could effectively implement lockdowns by strictly enforcing social distancing measures during the early stages of the virus spread, which in turn resulted in the high success rate of lockdowns. © 2021 World Scientific Publishing Company.",2021,,Intl. J. Model. Simul. Sci. Comput.,12,3,,,10.1142/S1793962320410020,,#14060,Kumar 2021,"",""
A new SEIAR model on small-world networks to assess the intervention measures in the COVID-19 pandemics,"Li, J.; Zhong, J.; Ji, Y.-M.; Yang, F.","A new susceptible-exposed-infected-asymptomatically infected-removed (SEIAR) model is developed to depict the COVID-19 transmission process, considering the latent period and asymptomatically infected. We verify the suppression effect of typical measures, cultivating human awareness, and reducing social contacts. As for cutting off social connections, the feasible measures encompass social distancing policy, isolating infected communities, and isolating hub nodes. Furthermore, it is found that implementing corresponding anti-epidemic measures at different pandemic stages can achieve significant results at a low cost. In the beginning, global lockdown policy is necessary, but isolating infected wards and hub nodes could be more beneficial as the situation eases. The proposed SEIAR model emphasizes the latent period and asymptomatically infected, thus providing theoretical support for subsequent research. © 2021 The Authors",2021,,Results Phys.,25,,,,10.1016/j.rinp.2021.104283,,#14078,Li 2021,"",""
Community Transmission of Respiratory Infectious Diseases using Agent-based and Compartmental Models,"Buhat, C.A.H.; Lutero, D.S.; Olave, Y.H.; Torres, M.C.; Rabajante, J.F.","Non-pharmaceutical interventions (NPIs) were the mainstay to control the spread of COVID-19 at the start of the pandemic. Mathematical modeling has played an important role in determining the effects of these NPIs. An agent-based model and a compartmental model (i.e., extended susceptible-exposed-infectious-recovered) were formulated to simulate the spread of a respiratory infection between two neighboring communities. The study aimed to determine the effects of non-pharmaceutical interventions such as social distancing, community lockdowns and the use of protective gears. The chance of traveling to another community and within the community during the lockdown, and an initial percentage of exposed and infected individuals in both communities influenced the increase in the number of newly infected individuals on both models. It was shown through simulations that an increase in exposed individuals increased the number of new infections; hence, the need for amplified testing-isolation efforts. Protection level of 75-100% effectiveness impeded disease transmission. Inter- or intra-community travels can be an option given that strict preventive measures (e.g., non-pharmaceutical interventions) were observed. The ideal setup for neighboring communities was to implement lockdown when there is a high risk of local transmission while individuals observe social distancing, maximizing protective measures and isolating the exposed. The results of the agent-based and compartmental models showed similar qualitative dynamics; the differences were due to different spatiotemporal heterogeneity and stochasticity. These models can aid decision-makers in designing infectious disease-related policies to protect individuals while continuing population movement. © 2022 Mindanao Journal of Science and Technology. All rights reserved.",2021,,Mindanao J. Sci. Technol.,19,2,164-183,,,,#14101,Buhat 2021,"",""
Contagion dynamics in multilayer networks with community structure,"Zhang, Y.; Yang, J.-X.","The study of contagion dynamics in multilayer networks has become a hot topic. Networks have the characteristics of community structure. In this work, we present a comprehensive epidemic spreading model in multilayer networks with community structure. We consider the effects of population mobility, natural mortality and natural birth rate on population dynamics and contagion dynamics. The population size is determined by natural mortality and natural birth rate. The global and local epidemic thresholds are obtained. We analyze the factors which affect epidemic thresholds. The population mobility has no effect on the global epidemic threshold, but it can affect epidemic thresholds of each community. To control outbreaks of epidemics in influential communities can well control the spreading of diseases in the whole system. It is conductive to controlling outbreak of epidemics by reducing the internal average degree and interconnected links in influential communities. Numerical simulations on synthetic networks further support and enrich our conclusions. © 2021 World Scientific Publishing Company.",2021,,Int. J. Mod. Phys. B,35,17,,,10.1142/S0217979221501794,,#14104,Zhang 2021,"",""
